loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,eval_rewards/chosen,eval_rewards/rejected,eval_rewards/accuracies,eval_rewards/margins,eval_logps/rejected,eval_logps/chosen,eval_logits/rejected,eval_logits/chosen,eval_nll_loss,eval_log_odds_ratio,eval_log_odds_chosen,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.0388,4.594211101531982,0.0,0.058823529411764705,1,,,,,,,,,,,,,,,,,,,,
3.0671,4.644116401672363,4e-05,0.11764705882352941,2,,,,,,,,,,,,,,,,,,,,
3.0937,4.322622776031494,8e-05,0.17647058823529413,3,,,,,,,,,,,,,,,,,,,,
2.8069,3.143380641937256,0.00012,0.23529411764705882,4,,,,,,,,,,,,,,,,,,,,
2.5277,2.1036250591278076,0.00016,0.29411764705882354,5,,,,,,,,,,,,,,,,,,,,
2.2648,7.706133842468262,0.0002,0.35294117647058826,6,,,,,,,,,,,,,,,,,,,,
2.1766,3.872154712677002,0.00019952380952380954,0.4117647058823529,7,,,,,,,,,,,,,,,,,,,,
2.0629,3.158806800842285,0.00019904761904761907,0.47058823529411764,8,,,,,,,,,,,,,,,,,,,,
1.9061,1.288673996925354,0.0001985714285714286,0.5294117647058824,9,,,,,,,,,,,,,,,,,,,,
1.738,0.807873010635376,0.0001980952380952381,0.5882352941176471,10,,,,,,,,,,,,,,,,,,,,
1.6159,0.7535180449485779,0.00019761904761904763,0.6470588235294118,11,,,,,,,,,,,,,,,,,,,,
1.4339,0.750616192817688,0.00019714285714285716,0.7058823529411765,12,,,,,,,,,,,,,,,,,,,,
1.2926,0.7356261014938354,0.00019666666666666666,0.7647058823529411,13,,,,,,,,,,,,,,,,,,,,
1.1487,0.9978036284446716,0.0001961904761904762,0.8235294117647058,14,,,,,,,,,,,,,,,,,,,,
1.0325,0.6613569259643555,0.00019571428571428572,0.8823529411764706,15,,,,,,,,,,,,,,,,,,,,
0.909,0.5667835474014282,0.00019523809523809525,0.9411764705882353,16,,,,,,,,,,,,,,,,,,,,
0.8895,0.6015208959579468,0.00019476190476190477,1.0,17,,,,,,,,,,,,,,,,,,,,
0.8008,0.5226832032203674,0.0001942857142857143,1.0588235294117647,18,,,,,,,,,,,,,,,,,,,,
0.7283,0.44540348649024963,0.0001938095238095238,1.1176470588235294,19,,,,,,,,,,,,,,,,,,,,
0.8207,0.47742611169815063,0.00019333333333333333,1.1764705882352942,20,,,,,,,,,,,,,,,,,,,,
0.7035,0.4845644533634186,0.00019285714285714286,1.2352941176470589,21,,,,,,,,,,,,,,,,,,,,
0.8104,4.8719377517700195,0.0001923809523809524,1.2941176470588236,22,,,,,,,,,,,,,,,,,,,,
0.7037,0.5448514819145203,0.00019190476190476192,1.3529411764705883,23,,,,,,,,,,,,,,,,,,,,
0.7083,0.4958760142326355,0.00019142857142857145,1.4117647058823528,24,,,,,,,,,,,,,,,,,,,,
0.6701,0.4590822458267212,0.00019095238095238098,1.4705882352941178,25,,,,,,,,,,,,,,,,,,,,
0.6648,0.49062231183052063,0.00019047619047619048,1.5294117647058822,26,,,,,,,,,,,,,,,,,,,,
0.6441,0.4387439787387848,0.00019,1.5882352941176472,27,,,,,,,,,,,,,,,,,,,,
0.6991,0.39501360058784485,0.0001895238095238095,1.6470588235294117,28,,,,,,,,,,,,,,,,,,,,
0.6125,0.3899557292461395,0.00018904761904761904,1.7058823529411766,29,,,,,,,,,,,,,,,,,,,,
0.7012,0.41145721077919006,0.00018857142857142857,1.7647058823529411,30,,,,,,,,,,,,,,,,,,,,
0.6327,0.3345642387866974,0.0001880952380952381,1.8235294117647058,31,,,,,,,,,,,,,,,,,,,,
0.613,0.39075127243995667,0.00018761904761904763,1.8823529411764706,32,,,,,,,,,,,,,,,,,,,,
0.6522,0.371326744556427,0.00018714285714285716,1.9411764705882353,33,,,,,,,,,,,,,,,,,,,,
0.6185,0.39129355549812317,0.0001866666666666667,2.0,34,,,,,,,,,,,,,,,,,,,,
0.6245,0.37093767523765564,0.00018619047619047622,2.0588235294117645,35,,,,,,,,,,,,,,,,,,,,
0.6119,0.4112863540649414,0.00018571428571428572,2.1176470588235294,36,,,,,,,,,,,,,,,,,,,,
0.5738,0.346412718296051,0.00018523809523809525,2.176470588235294,37,,,,,,,,,,,,,,,,,,,,
0.5403,0.32060399651527405,0.00018476190476190478,2.235294117647059,38,,,,,,,,,,,,,,,,,,,,
0.5267,0.32925206422805786,0.00018428571428571428,2.2941176470588234,39,,,,,,,,,,,,,,,,,,,,
0.5418,0.35650238394737244,0.0001838095238095238,2.3529411764705883,40,,,,,,,,,,,,,,,,,,,,
0.5419,0.363020122051239,0.00018333333333333334,2.411764705882353,41,,,,,,,,,,,,,,,,,,,,
,,,2.411764705882353,41,0.6393027901649475,7.3735,3.391,0.271,-0.06096527725458145,-0.3032993674278259,1.0,0.24233412742614746,-3.032993793487549,-0.6096527576446533,-0.1624317318201065,0.02553706429898739,0.6301535367965698,-0.05302654206752777,3.2042393684387207,,,,,
0.562,0.3717861473560333,0.00018285714285714286,2.4705882352941178,42,,,,,,,,,,,,,,,,,,,,
0.5232,0.3496752977371216,0.0001823809523809524,2.5294117647058822,43,,,,,,,,,,,,,,,,,,,,
0.6311,0.3828069865703583,0.00018190476190476192,2.588235294117647,44,,,,,,,,,,,,,,,,,,,,
0.5322,0.43755418062210083,0.00018142857142857142,2.6470588235294117,45,,,,,,,,,,,,,,,,,,,,
0.5597,0.37229689955711365,0.00018095238095238095,2.7058823529411766,46,,,,,,,,,,,,,,,,,,,,
0.6107,0.35440772771835327,0.00018047619047619048,2.764705882352941,47,,,,,,,,,,,,,,,,,,,,
